customer_id,district,age_group,current_package,monthly_data_usage_gb,youtube_usage_gb,social_usage_gb,voice_minutes,sms_usage,monthly_spend_lkr,reload_frequency,add_on_count,device_type,is_5g_supported,sim_type,router_owned,churn_risk_score,complaint_count,previous_offer_response,days_since_last_change,predicted_best_action,predicted_offer,accepted
C1656,Matara,46-60,50GB,39.4,16.0,13.9,794,11,505,9,5,5G_Mobile,1,5G,1,0.31,7,Accepted,458,No_Action,No_Offer,1
C1657,Negombo,36-45,20GB,96.8,27.5,17.3,897,457,11123,19,2,4G_Mobile,0,5G,1,0.14,2,Rejected,202,Buy_Social_Media_Package,Social_Boost_Pack,1
C1658,Negombo,36-45,50GB,30.1,16.7,3.5,101,163,2854,15,1,Basic_Phone,0,5G,1,0.38,5,Ignored,218,No_Action,No_Offer,1
C1659,Jaffna,26-35,20GB,20.5,5.4,6.8,394,369,7029,23,4,Basic_Phone,0,4G,0,0.7,1,Ignored,400,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1660,Kandy,36-45,20GB,107.4,30.9,40.6,1956,441,5226,7,2,4G_Mobile,0,4G,0,1.0,0,Rejected,253,Buy_Social_Media_Package,Social_Boost_Pack,1
C1661,Negombo,26-35,20GB,79.3,20.8,28.1,1782,283,7308,5,1,5G_Mobile,1,5G,1,0.21,0,Ignored,394,Buy_Social_Media_Package,Social_Boost_Pack,0
C1662,Matara,46-60,100GB,56.8,15.6,7.2,626,1,7297,20,5,Basic_Phone,0,5G,1,0.77,2,Accepted,405,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1663,Galle,46-60,50GB,40.4,20.4,10.2,1430,38,4626,10,6,4G_Mobile,0,5G,1,0.28,3,Rejected,28,No_Action,No_Offer,1
C1664,Negombo,18-25,20GB,20.1,9.7,7.7,1573,117,3518,17,3,4G_Mobile,0,5G,0,0.14,4,Ignored,328,Upgrade_to_50GB,5GB_Bonus,1
C1665,Kurunegala,18-25,20GB,62.3,19.6,12.7,1727,390,1737,17,3,5G_Mobile,1,5G,1,0.26,0,Rejected,454,Buy_Social_Media_Package,Social_Boost_Pack,0
C1666,Galle,18-25,20GB,43.4,18.4,11.6,443,180,2687,11,6,Basic_Phone,0,4G,0,0.44,7,Ignored,482,Upgrade_to_50GB,5GB_Bonus,0
C1667,Galle,18-25,20GB,92.5,26.4,30.6,1689,450,4005,10,2,4G_Mobile,0,4G,0,0.99,7,Rejected,149,Buy_Social_Media_Package,Social_Boost_Pack,0
C1668,Negombo,46-60,50GB,13.9,5.4,2.3,1870,328,7878,5,1,4G_Mobile,0,4G,0,0.09,1,Accepted,100,Offer_Voice_Pack,Unlimited_Local_Voice,1
C1669,Colombo,46-60,50GB,41.8,10.1,4.8,876,218,3763,9,0,4G_Mobile,0,4G,1,0.68,3,Accepted,239,Retention_Offer,Service_Recovery_Pack,1
C1670,Colombo,36-45,20GB,59.7,21.9,15.3,1724,275,3354,18,1,5G_Mobile,1,5G,1,0.57,7,Ignored,497,Buy_Social_Media_Package,Social_Boost_Pack,1
C1671,Kurunegala,46-60,20GB,115.5,64.4,15.2,815,209,8728,3,5,5G_Mobile,1,5G,0,0.82,7,Ignored,485,Buy_Social_Media_Package,Social_Boost_Pack,0
C1672,Negombo,26-35,20GB,67.6,35.6,23.9,1725,188,4962,22,2,4G_Mobile,0,5G,0,0.43,3,Ignored,363,Buy_Social_Media_Package,Social_Boost_Pack,1
C1673,Colombo,26-35,50GB,82.9,27.2,21.3,1491,361,1164,18,10,Basic_Phone,0,5G,0,0.24,2,Ignored,172,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C1674,Kandy,26-35,20GB,50.0,12.8,18.2,1603,6,8498,5,3,Basic_Phone,0,4G,0,0.4,8,Ignored,258,Buy_Social_Media_Package,Social_Boost_Pack,0
C1675,Galle,18-25,100GB,53.0,13.2,20.0,174,223,9381,2,3,5G_Mobile,1,4G,0,0.73,5,Rejected,10,Retention_Offer,20Percent_Loyalty_Discount,1
C1676,Negombo,36-45,20GB,67.7,23.7,18.3,1523,432,3208,25,10,5G_Mobile,1,4G,0,0.57,2,Accepted,103,Buy_Social_Media_Package,Social_Boost_Pack,0
C1677,Colombo,18-25,100GB,95.0,19.9,30.3,1439,213,704,19,3,Basic_Phone,0,5G,1,0.3,2,Rejected,476,No_Action,No_Offer,1
C1678,Kurunegala,46-60,100GB,97.2,54.7,12.9,1628,486,1079,6,2,4G_Mobile,0,4G,0,0.73,0,Ignored,491,Offer_Home_Router,Router_Bundle_Deal,1
C1679,Colombo,18-25,10GB,30.5,14.2,11.2,527,445,6349,13,2,Basic_Phone,0,4G,0,0.89,4,Rejected,194,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1680,Kurunegala,46-60,20GB,8.8,2.8,0.9,398,143,7589,4,10,5G_Mobile,1,4G,1,0.19,8,Rejected,492,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C1681,Jaffna,36-45,100GB,22.6,7.7,8.4,1171,337,11549,16,5,5G_Mobile,1,4G,0,0.17,4,Accepted,216,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C1682,Kurunegala,26-35,20GB,82.7,18.7,28.5,1369,210,2787,2,6,5G_Mobile,1,5G,1,0.69,8,Accepted,146,Buy_Social_Media_Package,Social_Boost_Pack,0
C1683,Colombo,18-25,20GB,95.7,52.8,15.1,483,200,6222,10,1,Basic_Phone,0,5G,1,0.55,5,Accepted,311,Buy_Social_Media_Package,Social_Boost_Pack,0
C1684,Kandy,36-45,10GB,39.0,16.8,15.5,1530,370,3717,19,2,4G_Mobile,0,5G,1,0.33,0,Rejected,79,Buy_Social_Media_Package,Social_Boost_Pack,0
C1685,Negombo,26-35,100GB,114.2,66.2,26.4,98,365,8182,25,2,4G_Mobile,0,4G,0,0.13,0,Accepted,189,Offer_Home_Router,Router_Bundle_Deal,0
C1686,Jaffna,26-35,100GB,91.5,46.3,36.0,1076,495,7933,12,8,5G_Mobile,1,4G,0,0.15,4,Ignored,406,Offer_Home_Router,Router_Bundle_Deal,1
C1687,Colombo,26-35,10GB,106.0,56.5,40.3,372,451,11908,23,9,Basic_Phone,0,5G,0,0.9,8,Ignored,427,Buy_Social_Media_Package,Social_Boost_Pack,0
C1688,Matara,36-45,50GB,96.3,41.1,13.3,90,150,10906,19,6,Basic_Phone,0,5G,0,0.4,4,Rejected,246,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1689,Kandy,46-60,20GB,105.7,59.4,20.8,884,415,1780,23,8,5G_Mobile,1,4G,0,0.62,1,Rejected,403,Buy_Social_Media_Package,Social_Boost_Pack,0
C1690,Colombo,18-25,100GB,45.2,17.0,7.3,326,402,2741,10,10,5G_Mobile,1,5G,1,0.74,6,Ignored,291,Retention_Offer,20Percent_Loyalty_Discount,1
C1691,Kurunegala,46-60,20GB,57.3,25.1,11.6,1447,378,4796,15,8,4G_Mobile,0,5G,0,0.33,2,Ignored,438,Upgrade_to_50GB,5GB_Bonus,1
C1692,Jaffna,36-45,50GB,26.6,7.5,6.0,208,88,10930,11,4,4G_Mobile,0,4G,1,0.73,8,Ignored,443,Retention_Offer,20Percent_Loyalty_Discount,0
C1693,Kurunegala,18-25,10GB,119.5,61.2,23.7,1770,375,4666,5,5,4G_Mobile,0,5G,1,0.39,7,Ignored,9,Buy_Social_Media_Package,Social_Boost_Pack,0
C1694,Colombo,26-35,10GB,85.8,28.0,9.1,1035,235,9732,7,2,Basic_Phone,0,5G,1,0.86,2,Rejected,326,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1695,Matara,26-35,20GB,47.6,26.3,17.1,1497,460,5349,23,3,Basic_Phone,0,5G,0,0.85,5,Ignored,308,Buy_Social_Media_Package,Social_Boost_Pack,1
C1696,Negombo,18-25,10GB,10.7,4.6,3.2,958,263,6017,21,2,Basic_Phone,0,4G,0,0.87,5,Rejected,149,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1697,Galle,36-45,20GB,36.2,13.4,10.4,1036,312,4163,7,5,Basic_Phone,0,5G,0,0.87,2,Accepted,329,Upgrade_to_50GB,5GB_Bonus,0
C1698,Matara,36-45,100GB,20.2,9.3,3.2,1695,319,3292,15,9,5G_Mobile,1,5G,1,0.06,8,Rejected,359,No_Action,No_Offer,1
C1699,Colombo,36-45,20GB,51.2,22.7,13.7,1262,39,1667,25,1,4G_Mobile,0,5G,0,0.95,7,Rejected,157,Buy_Social_Media_Package,Social_Boost_Pack,1
C1700,Colombo,18-25,100GB,66.9,14.5,23.3,1821,223,8828,14,8,Basic_Phone,0,4G,1,0.94,7,Rejected,454,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1701,Kurunegala,18-25,100GB,63.1,26.1,11.7,1897,449,7560,25,2,4G_Mobile,0,4G,0,0.33,3,Accepted,390,Offer_Voice_Pack,Unlimited_Local_Voice,0
C1702,Colombo,46-60,100GB,52.9,28.4,20.8,402,44,11339,5,3,Basic_Phone,0,4G,0,0.29,6,Ignored,231,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1703,Kurunegala,18-25,100GB,107.6,53.5,17.9,1261,122,7480,7,4,4G_Mobile,0,4G,0,0.98,5,Accepted,156,Offer_Home_Router,Router_Bundle_Deal,0
C1704,Galle,46-60,20GB,105.6,24.2,24.8,1180,318,5584,8,2,Basic_Phone,0,4G,0,0.07,7,Accepted,315,Buy_Social_Media_Package,Social_Boost_Pack,1
C1705,Kurunegala,18-25,20GB,100.8,52.6,34.4,432,476,10625,11,10,Basic_Phone,0,5G,0,0.26,6,Ignored,303,Buy_Social_Media_Package,Social_Boost_Pack,1
C1706,Galle,18-25,100GB,30.3,6.7,5.9,147,215,8732,11,7,4G_Mobile,0,5G,1,0.87,8,Accepted,329,Retention_Offer,20Percent_Loyalty_Discount,0
C1707,Matara,46-60,100GB,74.1,33.0,24.7,1325,78,4072,6,5,Basic_Phone,0,5G,1,0.01,3,Rejected,223,No_Action,No_Offer,1
C1708,Colombo,46-60,10GB,65.1,32.6,7.8,1696,438,3589,22,9,5G_Mobile,1,4G,0,0.78,3,Ignored,96,Upgrade_to_20GB,Data_Saver_Pack,1
C1709,Galle,26-35,100GB,61.4,27.4,11.9,1044,433,10731,13,10,4G_Mobile,0,4G,0,0.05,4,Rejected,7,Offer_Home_Router,Router_Bundle_Deal,1
C1710,Matara,18-25,10GB,24.9,5.3,4.1,1431,164,3285,23,7,5G_Mobile,1,5G,1,0.44,2,Ignored,421,Upgrade_to_20GB,Data_Saver_Pack,0
C1711,Colombo,36-45,50GB,26.3,11.5,8.8,874,6,6915,2,10,4G_Mobile,0,4G,1,0.42,0,Rejected,78,No_Action,No_Offer,0
C1712,Colombo,26-35,20GB,62.6,15.3,21.9,410,484,2218,21,7,Basic_Phone,0,4G,1,0.46,6,Accepted,296,Buy_Social_Media_Package,Social_Boost_Pack,0
C1713,Kurunegala,46-60,100GB,105.6,41.1,16.8,482,164,9787,1,9,Basic_Phone,0,4G,0,0.12,1,Accepted,111,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1714,Galle,26-35,100GB,85.8,35.0,29.9,1405,368,2428,9,3,4G_Mobile,0,4G,0,0.68,4,Ignored,7,Offer_Home_Router,Router_Bundle_Deal,0
C1715,Kurunegala,36-45,50GB,83.8,24.8,13.8,374,282,9314,10,10,4G_Mobile,0,5G,0,0.49,3,Rejected,348,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C1716,Galle,18-25,20GB,9.8,4.2,3.3,1799,238,2208,2,7,Basic_Phone,0,5G,0,0.87,1,Ignored,449,Retention_Offer,20Percent_Loyalty_Discount,1
C1717,Negombo,26-35,10GB,26.4,11.3,3.7,119,251,8193,4,6,4G_Mobile,0,5G,1,0.78,7,Ignored,70,Upgrade_to_20GB,Data_Saver_Pack,0
C1718,Colombo,26-35,50GB,95.1,56.3,35.9,790,72,1590,6,8,4G_Mobile,0,5G,0,0.78,7,Accepted,322,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C1719,Galle,36-45,50GB,57.1,19.5,11.9,1792,17,4505,17,9,Basic_Phone,0,4G,1,0.68,4,Accepted,475,Upgrade_to_100GB,10GB_Bonus,1
C1720,Kandy,46-60,20GB,8.9,4.4,3.4,740,385,9239,21,9,4G_Mobile,0,4G,0,0.58,2,Rejected,232,No_Action,No_Offer,0
C1721,Matara,18-25,100GB,69.4,36.2,24.6,862,81,6587,21,1,4G_Mobile,0,5G,1,0.4,2,Rejected,495,No_Action,No_Offer,1
C1722,Kurunegala,36-45,100GB,7.0,1.9,2.0,635,372,8635,20,0,4G_Mobile,0,4G,1,0.01,6,Accepted,435,Cross_Sell_Add_On,First_Add_On_Free,0
C1723,Colombo,26-35,10GB,107.2,25.3,17.4,1521,482,1951,18,8,5G_Mobile,1,5G,1,0.61,2,Ignored,61,Buy_Social_Media_Package,Social_Boost_Pack,1
C1724,Kurunegala,18-25,20GB,37.6,14.0,5.6,1977,245,9315,2,7,Basic_Phone,0,5G,0,0.12,1,Ignored,219,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1725,Colombo,18-25,20GB,28.1,16.3,3.2,515,98,2583,12,4,4G_Mobile,0,5G,0,0.7,5,Accepted,399,Upgrade_to_50GB,5GB_Bonus,1
C1726,Galle,26-35,50GB,117.9,67.2,12.3,682,495,4382,1,8,4G_Mobile,0,4G,0,0.83,0,Accepted,277,Upgrade_to_100GB,10GB_Bonus,0
C1727,Colombo,46-60,10GB,90.0,47.1,9.6,743,422,7620,24,6,4G_Mobile,0,5G,0,0.9,1,Accepted,17,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C1728,Matara,18-25,100GB,119.2,49.2,25.8,838,5,10228,25,0,5G_Mobile,1,5G,1,0.68,4,Rejected,452,Retention_Offer,Service_Recovery_Pack,0
C1729,Galle,36-45,50GB,110.9,45.2,37.5,1277,473,3418,25,5,4G_Mobile,0,4G,1,0.66,7,Accepted,298,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C1730,Negombo,36-45,20GB,98.9,37.1,35.5,1804,134,5050,2,8,Basic_Phone,0,4G,0,0.83,8,Rejected,337,Buy_Social_Media_Package,Social_Boost_Pack,0
C1731,Galle,46-60,50GB,75.8,41.4,16.8,93,288,5214,21,0,5G_Mobile,1,5G,1,0.06,8,Accepted,94,Upgrade_to_100GB,10GB_Bonus,1
C1732,Kurunegala,26-35,50GB,87.0,24.9,29.7,1700,184,10688,3,10,Basic_Phone,0,5G,1,0.53,1,Ignored,106,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C1733,Kurunegala,26-35,10GB,28.8,10.3,6.6,681,25,7742,23,8,5G_Mobile,1,5G,1,0.14,5,Rejected,372,Upgrade_to_20GB,Data_Saver_Pack,0
C1734,Kurunegala,36-45,20GB,107.2,49.4,29.6,297,275,5057,15,7,5G_Mobile,1,5G,1,0.82,0,Accepted,52,Buy_Social_Media_Package,Social_Boost_Pack,1
C1735,Matara,18-25,10GB,119.0,48.8,12.7,1738,361,4506,24,0,5G_Mobile,1,4G,1,0.22,3,Accepted,327,Buy_Social_Media_Package,Social_Boost_Pack,1
C1736,Jaffna,36-45,10GB,88.0,38.5,31.4,919,228,10137,25,10,Basic_Phone,0,4G,1,0.59,5,Rejected,10,Buy_Social_Media_Package,Social_Boost_Pack,1
C1737,Matara,18-25,20GB,66.1,19.6,11.8,1118,215,4590,8,9,4G_Mobile,0,5G,0,0.56,1,Ignored,274,Upgrade_to_50GB,5GB_Bonus,0
C1738,Matara,46-60,20GB,49.5,18.4,8.7,765,74,11887,8,2,Basic_Phone,0,4G,0,0.04,5,Rejected,402,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1739,Jaffna,46-60,50GB,56.6,17.6,15.5,483,75,7302,1,3,5G_Mobile,1,5G,1,0.81,1,Rejected,252,Upgrade_to_100GB,10GB_Bonus,0
C1740,Kurunegala,36-45,50GB,85.7,22.0,19.1,225,252,10682,19,1,Basic_Phone,0,4G,1,0.82,0,Accepted,103,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1741,Negombo,18-25,50GB,28.6,15.2,6.3,648,147,11414,4,3,Basic_Phone,0,5G,0,0.18,6,Accepted,317,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1742,Jaffna,18-25,100GB,39.7,18.2,13.1,1707,425,960,13,8,5G_Mobile,1,4G,0,0.25,2,Accepted,464,Upgrade_to_5G_SIM,Free_SIM_Replacement,0
C1743,Negombo,26-35,10GB,61.4,22.8,24.0,1550,383,2769,8,9,4G_Mobile,0,4G,1,0.97,6,Ignored,409,Buy_Social_Media_Package,Social_Boost_Pack,0
C1744,Kurunegala,18-25,20GB,7.5,3.9,2.2,1521,298,10153,4,3,4G_Mobile,0,5G,0,0.19,0,Accepted,463,No_Action,No_Offer,0
C1745,Matara,18-25,100GB,80.5,18.2,30.7,1512,358,11784,18,0,5G_Mobile,1,5G,1,0.99,5,Ignored,335,Retention_Offer,20Percent_Loyalty_Discount,0
C1746,Jaffna,18-25,20GB,79.7,26.5,15.7,1499,211,2507,24,0,4G_Mobile,0,4G,0,0.8,3,Accepted,382,Buy_Social_Media_Package,Social_Boost_Pack,0
C1747,Kandy,26-35,50GB,49.6,12.1,7.2,316,409,11092,18,1,5G_Mobile,1,4G,0,0.99,3,Ignored,467,Upgrade_to_100GB,10GB_Bonus,0
C1748,Kandy,26-35,10GB,20.4,5.4,2.3,1065,357,1657,18,2,Basic_Phone,0,4G,1,0.99,0,Ignored,70,Upgrade_to_20GB,Data_Saver_Pack,1
C1749,Matara,18-25,10GB,29.9,10.1,10.7,751,258,2452,7,8,4G_Mobile,0,5G,0,0.65,5,Rejected,255,Upgrade_to_20GB,Data_Saver_Pack,1
C1750,Galle,18-25,50GB,86.4,31.6,32.8,221,225,7574,2,7,5G_Mobile,1,5G,1,0.36,6,Rejected,423,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C1751,Negombo,18-25,50GB,109.6,26.8,23.0,544,260,8163,12,10,4G_Mobile,0,4G,0,0.89,1,Ignored,158,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C1752,Kandy,26-35,10GB,110.7,23.6,44.2,1825,136,2338,22,0,5G_Mobile,1,5G,1,0.68,8,Ignored,239,Buy_Social_Media_Package,Social_Boost_Pack,1
C1753,Colombo,36-45,100GB,10.3,6.0,4.1,64,349,1550,12,7,Basic_Phone,0,4G,0,0.22,4,Ignored,321,Offer_Home_Router,Fibre_Broadband_Trial,1
C1754,Kandy,36-45,50GB,9.4,2.8,1.9,90,420,10712,25,7,Basic_Phone,0,5G,0,0.38,2,Accepted,277,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1755,Negombo,18-25,20GB,109.9,53.2,20.8,1983,33,4157,16,1,Basic_Phone,0,4G,1,0.43,7,Accepted,32,Buy_Social_Media_Package,Social_Boost_Pack,0
C1756,Colombo,46-60,10GB,75.3,42.6,9.4,346,105,10795,9,5,Basic_Phone,0,5G,1,0.24,3,Accepted,118,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1757,Kandy,36-45,20GB,39.6,16.0,6.8,58,465,5184,8,5,4G_Mobile,0,4G,0,0.8,5,Ignored,28,Upgrade_to_50GB,5GB_Bonus,1
C1758,Jaffna,36-45,20GB,2.7,1.3,0.9,112,88,8975,21,2,4G_Mobile,0,5G,0,0.79,8,Rejected,413,Retention_Offer,20Percent_Loyalty_Discount,1
C1759,Jaffna,46-60,10GB,97.2,36.3,13.1,466,313,4834,4,5,Basic_Phone,0,5G,1,0.05,2,Rejected,50,Buy_Social_Media_Package,Social_Boost_Pack,1
C1760,Matara,36-45,10GB,96.2,31.0,15.6,812,484,1515,15,4,5G_Mobile,1,4G,0,0.98,8,Rejected,385,Buy_Social_Media_Package,Social_Boost_Pack,1
C1761,Negombo,36-45,20GB,19.4,6.8,5.2,1222,12,1995,25,10,5G_Mobile,1,5G,1,0.85,0,Accepted,367,Upgrade_to_50GB,5GB_Bonus,0
C1762,Kandy,36-45,50GB,3.6,1.6,1.4,358,58,587,16,6,4G_Mobile,0,4G,0,0.55,8,Rejected,294,Retention_Offer,Service_Recovery_Pack,1
C1763,Jaffna,18-25,10GB,118.4,68.2,16.3,110,242,605,18,1,Basic_Phone,0,5G,0,0.67,3,Rejected,260,Buy_Social_Media_Package,Social_Boost_Pack,0
C1764,Kurunegala,46-60,10GB,57.0,24.5,11.7,265,41,10735,6,4,4G_Mobile,0,4G,0,0.74,3,Ignored,257,Upgrade_to_20GB,Data_Saver_Pack,0
C1765,Galle,18-25,20GB,5.9,3.3,2.2,1694,336,1234,7,6,5G_Mobile,1,5G,0,0.45,0,Accepted,118,No_Action,No_Offer,0
C1766,Jaffna,36-45,20GB,74.3,20.3,23.1,1058,348,9846,2,0,4G_Mobile,0,5G,1,0.47,3,Ignored,257,Buy_Social_Media_Package,Social_Boost_Pack,1
C1767,Kandy,46-60,10GB,102.4,32.6,35.1,1196,235,4497,11,2,4G_Mobile,0,5G,0,0.28,4,Ignored,492,Buy_Social_Media_Package,Social_Boost_Pack,1
C1768,Galle,36-45,20GB,58.9,22.9,13.4,311,293,4234,8,7,4G_Mobile,0,5G,1,0.05,0,Ignored,334,Buy_Social_Media_Package,Social_Boost_Pack,0
C1769,Matara,26-35,50GB,3.5,1.0,0.7,467,38,7800,3,7,4G_Mobile,0,4G,1,0.22,8,Accepted,391,No_Action,No_Offer,0
C1770,Negombo,26-35,10GB,111.2,32.4,33.8,488,64,4519,22,5,4G_Mobile,0,4G,1,0.11,3,Ignored,9,Buy_Social_Media_Package,Social_Boost_Pack,0
C1771,Kurunegala,46-60,10GB,38.7,18.5,9.0,434,308,1360,18,6,4G_Mobile,0,4G,1,0.07,0,Rejected,224,Upgrade_to_20GB,Data_Saver_Pack,0
C1772,Negombo,46-60,20GB,24.0,8.9,6.8,1441,248,7440,2,4,4G_Mobile,0,5G,0,0.16,7,Accepted,313,Upgrade_to_50GB,5GB_Bonus,0
C1773,Jaffna,46-60,50GB,11.6,5.1,1.5,155,27,2710,21,1,Basic_Phone,0,5G,0,0.79,2,Accepted,488,Retention_Offer,20Percent_Loyalty_Discount,0
C1774,Kurunegala,46-60,50GB,82.1,27.6,13.8,225,167,11083,16,6,4G_Mobile,0,4G,0,0.88,8,Rejected,44,Upgrade_to_100GB,10GB_Bonus,0
C1775,Galle,36-45,50GB,91.6,50.8,32.1,1697,254,8972,2,1,5G_Mobile,1,4G,0,0.31,5,Rejected,461,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C1776,Jaffna,18-25,50GB,92.9,35.5,13.6,796,351,9589,12,8,Basic_Phone,0,4G,0,0.02,8,Rejected,223,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1777,Jaffna,18-25,20GB,39.3,13.1,13.4,331,279,3716,12,2,4G_Mobile,0,5G,1,0.72,3,Accepted,107,Buy_Social_Media_Package,Social_Boost_Pack,1
C1778,Colombo,36-45,20GB,69.0,36.2,9.4,1411,430,2484,19,4,4G_Mobile,0,5G,0,0.08,7,Accepted,353,Upgrade_to_50GB,5GB_Bonus,0
C1779,Negombo,36-45,50GB,39.4,9.8,13.8,759,124,6885,21,0,5G_Mobile,1,5G,1,0.65,8,Rejected,461,Retention_Offer,Service_Recovery_Pack,1
C1780,Colombo,36-45,50GB,59.8,32.8,8.7,893,114,8617,8,2,4G_Mobile,0,5G,1,0.37,7,Ignored,452,Upgrade_to_100GB,10GB_Bonus,0
C1781,Jaffna,18-25,100GB,93.5,22.4,12.6,1857,397,1634,4,8,4G_Mobile,0,5G,0,0.66,1,Ignored,16,Offer_New_Phone,5G_Phone_Upgrade_Offer,0
C1782,Kurunegala,46-60,10GB,74.2,21.2,20.3,458,398,5112,16,7,5G_Mobile,1,4G,0,0.49,7,Ignored,416,Buy_Social_Media_Package,Social_Boost_Pack,0
C1783,Kurunegala,26-35,10GB,93.3,49.8,25.5,1923,202,5844,8,3,Basic_Phone,0,5G,0,0.42,8,Ignored,252,Buy_Social_Media_Package,Social_Boost_Pack,1
C1784,Negombo,18-25,10GB,69.5,37.9,7.0,479,452,7460,11,3,Basic_Phone,0,5G,0,0.01,7,Ignored,494,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C1785,Galle,26-35,10GB,14.6,3.7,3.3,1609,240,11431,7,0,Basic_Phone,0,4G,1,0.52,6,Ignored,305,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C1786,Kurunegala,36-45,20GB,66.1,20.4,16.3,1566,367,3469,21,2,Basic_Phone,0,4G,0,0.26,4,Accepted,189,Buy_Social_Media_Package,Social_Boost_Pack,0
C1787,Kandy,26-35,100GB,43.6,14.0,13.0,50,384,6878,12,7,5G_Mobile,1,5G,0,0.31,2,Accepted,209,No_Action,No_Offer,0
C1788,Kandy,46-60,10GB,97.3,32.8,31.6,1196,175,1134,7,6,5G_Mobile,1,4G,1,0.76,2,Accepted,482,Buy_Social_Media_Package,Social_Boost_Pack,1
C1789,Negombo,26-35,10GB,42.4,22.0,4.9,724,92,3081,1,8,5G_Mobile,1,5G,1,0.72,3,Rejected,391,Upgrade_to_20GB,Data_Saver_Pack,1
C1790,Negombo,46-60,20GB,38.4,21.6,4.7,1578,269,1108,24,5,Basic_Phone,0,5G,0,0.6,1,Accepted,429,Upgrade_to_50GB,5GB_Bonus,0
C1791,Colombo,36-45,10GB,4.3,2.1,1.3,1387,482,2949,3,10,4G_Mobile,0,4G,1,0.02,2,Rejected,429,No_Action,No_Offer,1
C1792,Kurunegala,26-35,20GB,83.2,25.9,20.4,1146,124,4848,2,2,Basic_Phone,0,5G,1,0.84,8,Ignored,431,Buy_Social_Media_Package,Social_Boost_Pack,1
C1793,Jaffna,18-25,20GB,65.0,16.4,17.3,973,203,1556,20,4,4G_Mobile,0,4G,0,0.25,2,Ignored,385,Buy_Social_Media_Package,Social_Boost_Pack,1
C1794,Colombo,46-60,50GB,105.0,62.6,28.9,777,403,3377,25,10,Basic_Phone,0,5G,0,0.55,7,Accepted,491,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C1795,Galle,18-25,10GB,25.3,8.1,3.7,183,293,6283,6,4,4G_Mobile,0,4G,0,0.42,4,Accepted,314,Upgrade_to_20GB,Data_Saver_Pack,1
C1796,Negombo,36-45,50GB,18.3,7.7,3.0,288,457,9238,17,9,4G_Mobile,0,5G,0,0.47,8,Accepted,226,No_Action,No_Offer,0
C1797,Kurunegala,18-25,50GB,31.8,7.2,3.6,1977,330,11817,8,1,5G_Mobile,1,5G,0,0.59,5,Accepted,123,Offer_Voice_Pack,Unlimited_Local_Voice,1
C1798,Jaffna,36-45,20GB,76.9,41.5,21.0,511,388,7981,15,8,5G_Mobile,1,4G,0,0.53,3,Rejected,325,Buy_Social_Media_Package,Social_Boost_Pack,0
C1799,Galle,26-35,50GB,28.1,12.8,7.2,1273,190,691,10,5,4G_Mobile,0,5G,0,0.66,2,Ignored,71,No_Action,No_Offer,1
C1800,Galle,26-35,20GB,100.6,42.8,29.1,288,224,7844,1,5,5G_Mobile,1,4G,1,0.48,0,Ignored,435,Buy_Social_Media_Package,Social_Boost_Pack,1
C1801,Colombo,18-25,20GB,84.6,35.1,16.0,1138,318,5797,23,3,5G_Mobile,1,5G,1,0.41,2,Rejected,299,Buy_Social_Media_Package,Social_Boost_Pack,0
C1802,Kandy,46-60,50GB,95.4,21.5,19.1,264,444,7377,23,1,4G_Mobile,0,5G,0,0.49,8,Accepted,328,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C1803,Matara,46-60,20GB,97.6,55.6,29.0,1299,30,6670,11,2,4G_Mobile,0,5G,1,0.01,0,Ignored,447,Buy_Social_Media_Package,Social_Boost_Pack,0
